review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,date_str,date,year_month,brand,product_name
R3IJ6RANP5Z9KV,B0C2F5KD26,"3.0 out of 5 stars 5 months in, QUIT.",Abenn,3.0,"Bought this product trusting SkullCandy reliability, 5 months in to only using to listen to Podcasts (not while exercising), 1 earbud will not charge.","Reviewed in the United States July 26, 2024",AF32PX62ILSZCE3JHZ3CSY5B2RSQ,1,0,Color: True Black,"July 26, 2024",2024-07-26,2024-07,Apple,Apple AirPods (2nd Generation)
R2789X65707AWW,B0C2F5KD26,3.0 out of 5 stars Shape fits small ears,Kimberley Girdwood,3.0,Fall out easily. Lost a pair this way. Easy to use. Easy to charge. Holds a charge for a long time. Sound is excellent.,"Reviewed in the United States July 24, 2024",AGMOGMEZT6Z6QZPAIV7ZDBVRACHA,1,0,Color: True Black,"July 24, 2024",2024-07-24,2024-07,Apple,Apple AirPods (2nd Generation)
RUHE93IV5WSP4,B0C2F5KD26,5.0 out of 5 stars As expected,Fabian Reyes,5.0,Great price for product,"Reviewed in the United States July 2, 2024",AFZMLXR3DUXILOC7L64MCKGLG7TA,1,0,Color: True Black,"July 2, 2024",2024-07-02,2024-07,Apple,Apple AirPods (2nd Generation)
R28ZUEXGNHKWYK,B0C2F5KD26,4.0 out of 5 stars The skulls are the buttons,Lacey,4.0,They're great,"Reviewed in the United States April 30, 2024",AEIHG2P4ZBXGACAV3VE4TBHC3XLQ,1,0,Color: True Black,"April 30, 2024",2024-04-30,2024-04,Apple,Apple AirPods (2nd Generation)
R134T57LJYNZWW,B0C2F5KD26,"4.0 out of 5 stars They have connecting issues, unlike my prior Skullcandies. Still good!",Salamander13,4.0,"I'm hearing more instruments in these than I did in my previous Skullcandies (Indy Evo), though these cost less. My only issue is that these will sometimes disconnect randomly, or have signal issues despite my phone only being in my pocket, so maybe the bluetooth signal isn't very strong with these. Still worth it if you need a cheap but good pair of earbuds.","Reviewed in the United States February 21, 2024",AHA5WVJ4VYQD4GWJV3SDRFC3BGPQ,1,0,Color: True Black,"February 21, 2024",2024-02-21,2024-02,Apple,Apple AirPods (2nd Generation)
R2J62EUMQX3B2I,B0C2F5KD26,5.0 out of 5 stars Perfect,Leonardo DeGracia,5.0,This is a top tier productCheap and performs wellHas good battery lifeNot uncomfortable,"Reviewed in the United States June 18, 2024",AG43EMZ6ZDUADWZ6O2MZO7KC5U6A,1,0,Color: True Black,"June 18, 2024",2024-06-18,2024-06,Apple,Apple AirPods (2nd Generation)
R1RBB9WQGUZK2I,B0C2F5KD26,5.0 out of 5 stars The best,Khriz Angel Escobedo,5.0,Very comfortable 😌 and have good sound,"Reviewed in the United States June 25, 2024",AG5VB232ZLUVMXO2CCG3CGN4BRUA,1,0,Color: True Black,"June 25, 2024",2024-06-25,2024-06,Apple,Apple AirPods (2nd Generation)
RJ2K5YLWY8RDV,B0C2F5KD26,4.0 out of 5 stars Not my favorite,poppanam,4.0,I ordered these and the first set had a faulty right earbud. I got them replaced and the new ones work bud the Bluetooth connection isn’t that great.,"Reviewed in the United States March 16, 2024",AGUMJFHEORN25IOVIUJWH3ZSLJNA,1,0,Color: True Black,"March 16, 2024",2024-03-16,2024-03,Apple,Apple AirPods (2nd Generation)
RYQGDWYY560F,B0C2F5KD26,4.0 out of 5 stars Confusef?,Kindle Customer,4.0,"They look and sound great! The instructions, however, are not very clear on how to work then. I am going to have to find a video or something on how to operate them. I was able to get one ear bud on, but not the other","Reviewed in the United States March 2, 2024",AFVZPOZ4J2PWI27Y5GWS7T4QAUVA,1,0,Color: True Black,"March 2, 2024",2024-03-02,2024-03,Apple,Apple AirPods (2nd Generation)
R2XXDPNZY76X31,B0C2F5KD26,5.0 out of 5 stars music lovers skullcandy is the way to go ong,Keiry,5.0,"So for starters the different equalizers installed in the headphones is pretty cool, then we have the easy connection and easy control panels which are great tbh. Although the earbuds don't have a noise cancellation system like the AirPods do where u can just switch into that mode, although with these ear buds once u play music that's where u can truly hear the noise cancellation.","Reviewed in the United States May 15, 2024",AE4YNNBTLQYVHDAWBCMTDJ4LSK5A,1,1,Color: True Black,"May 15, 2024",2024-05-15,2024-05,Apple,Apple AirPods (2nd Generation)
R1UY6XLX1A5LHB,B0C2F5KD26,4.0 out of 5 stars I like them better than the previous generation,Joaquin,4.0,I like them better than the previous generation,"Reviewed in the United States April 10, 2024",AFGN7FPBGFYWIY3C3HOUHKUMFV7A,1,0,Color: True Black,"April 10, 2024",2024-04-10,2024-04,Apple,Apple AirPods (2nd Generation)
R6NA1ZA32I9EK,B0C2F5KD26,4.0 out of 5 stars No Track Toggling,Roderick Robinson,4.0,"The only thing I don't like about these amazing headphones is that you can't track toggle, I mean come on who don't wanna have bluetooth ability to go back to their favorite song without pulling out their phone to do it! Other than that..keep doing what you are doing SkullCandy and Amazon.","Reviewed in the United States February 17, 2024",AGFOPN5K2C4RX47P6LHU55JSEXBA,1,2,Color: True Black,"February 17, 2024",2024-02-17,2024-02,Apple,Apple AirPods (2nd Generation)
R1L5O03A0FTMYU,B0C2F5KD26,3.0 out of 5 stars Connectivity issues,Customer,3.0,"The ear buds worked fine the first day I used it, but the next day I started to have connectivity issues. I assumed it was due to having a low battery percentage because it started to mess up more before it shut off. I usually use these during work and I work at a restaurant, so I move around a lot. Any time I walked away to wash my hands, literally six steps away from where I put my phone down it would act up immediately. The battery icon shown could be better too. It’ll show me that I have a mostly full battery and then shut off. It’s warned me before with a voice message, but it is not consistent. Aside from that it is great at noise cancelling, but the earbuds don’t fit my ears as well as they could have; might be a fault on my part if you can choose the size. Overall, the product could’ve been better. It’s possibly that me and some others got a dud. Buy at your own risk.","Reviewed in the United States February 26, 2024",AFM7FPBOLSE2GIT7ER5JXAKBG2RA,1,3,Color: True Black,"February 26, 2024",2024-02-26,2024-02,Apple,Apple AirPods (2nd Generation)
RX997JUUWWJ9O,B0C2F5KD26,4.0 out of 5 stars battery life,HIRAM SIMS,4.0,"the battery life is 10hrs long don,t last that long AND THE LEFT EAR PLUG WENT OUT ALREADY","Reviewed in the United States March 21, 2024",AHWTFVJEYIS2POUR3O7UOHWJ6RSQ,1,0,Color: True Black,"March 21, 2024",2024-03-21,2024-03,Apple,Apple AirPods (2nd Generation)
RXG9KIQFFO1L8,B0C2F5KD26,5.0 out of 5 stars Skull Candy Quality at the perfect price,Mr.Dizzilicious,5.0,"I’ve been through probably 30 sets of Bluetooth headphones in the past 6 years. Every time, the batteries stop working quickly. They stop charging. If you’re looking for headphones you already know The whole smeal. But these headphones right herr. Deez here headphones…. are beyond par my friends. The battery life they claim…is real. The difference? Skull Candy is a quality brand and they put a quality brand battery in their products. Making them reliable and enjoyable. I am glad they decided to make a pair everyone can afford at a fair price. Us lower to mid-class people are always looking for brand name values….and I definitely found one here","Reviewed in the United States March 19, 2024",AGI6BFWS6F72XVJEAZNE4VYYUQMQ,1,5,Color: True Black,"March 19, 2024",2024-03-19,2024-03,Apple,Apple AirPods (2nd Generation)
R1EQX944GL13B3,B0C2F5KD26,5.0 out of 5 stars Good AirPod alternative,Brigadoon,5.0,"I’ve bought 4 of these to keep in different places so they’re handy when needed. Apart from occasionally losing connection with the left bud, I think they’re more comfortable and better sound quality than AirPods. If you do lose connection, let the batteries drain and recharge. It fixes the problem.","Reviewed in the United States May 18, 2024",AHZ5DCO7TVTXICM7SDOQMAIBSVOQ,1,2,Color: True Black,"May 18, 2024",2024-05-18,2024-05,Apple,Apple AirPods (2nd Generation)
R364NNUPJOMSQ5,B0C2F5KD26,3.0 out of 5 stars Cuts out,Ricky Moon,3.0,Can cut out at times. Somewhat comfortable nice color.,"Reviewed in the United States July 6, 2024",AHDI4QYVDPX5GRG2ZENS6UBE7GQQ,1,0,Color: True Black,"July 6, 2024",2024-07-06,2024-07,Apple,Apple AirPods (2nd Generation)
R1R6CT8SCTE7DE,B0C2F5KD26,3.0 out of 5 stars They are good only in the rightside they don't wosk at all,MAYRA ESPERANZA,3.0,One of the headphonethe left side one start sounding like a robot literally other one sounds good but is one it not working at all sounds bad,"Reviewed in the United States June 3, 2024",AF7UUQ3TVJRUMZSRP6W2MKJF63FA,1,0,Color: True Black,"June 3, 2024",2024-06-03,2024-06,Apple,Apple AirPods (2nd Generation)
R2ZUBILAC2LMHO,B0C2F5KD26,5.0 out of 5 stars Wow,Wooderson,5.0,These buds are fantastic. The base mode is my favorite but all of them sound good. They hold a charge and I’ve had no issues with connecting to my phone. I’m buying some for my kid!!,"Reviewed in the United States May 20, 2024",AENZL7Z2MHL6U7Q5BK3CURPZ3HRA,1,1,Color: True Black,"May 20, 2024",2024-05-20,2024-05,Apple,Apple AirPods (2nd Generation)
RNA0VTKBSZNGQ,B0C2F5KD26,4.0 out of 5 stars Good Value,Kevin Eads,4.0,I like the noise cancellation. I do need to get a good two finger grip around each earbud to pull them out. They keep a charge long several hours.,"Reviewed in the United States February 12, 2024",AGB5SC55EAABNXRWKP4N5DL5HAAA,1,3,Color: True Black,"February 12, 2024",2024-02-12,2024-02,Apple,Apple AirPods (2nd Generation)
R3MGV3NZ37DBZG,B0C2F5KD26,4.0 out of 5 stars Excellent value,Abe,4.0,"I purchased mine for about $22.00 as a backup pair/work pair and I’m impressed by how good they are for the price.Reminds me why I’ve always been a skullcandy fan back in the days of corded, glad to see they haven’t changed for the worse.","Reviewed in the United States January 27, 2024",AF2D76NLSOWQKJHJBASNOKZX4MJQ,1,1,Color: True Black,"January 27, 2024",2024-01-27,2024-01,Apple,Apple AirPods (2nd Generation)
R1YM0BOB6Y6EAZ,B0C2F5KD26,5.0 out of 5 stars Worth it 😁,Michelle W.,5.0,Does what it says,"Reviewed in the United States June 11, 2024",AEQU2UDWXWCBGZ7PE2UG7UWQJ6AA,1,0,Color: True Black,"June 11, 2024",2024-06-11,2024-06,Apple,Apple AirPods (2nd Generation)
R3JUMSQOS9KTYX,B0C2F5KD26,5.0 out of 5 stars Love them,Jennifer Thompson,5.0,"You can never go wrong with Skull Candy headphones and these do not disappoint. They are comfortable to wear all day. I have a piercing in my ear that some headphones hurt, these do not!","Reviewed in the United States May 13, 2024",AHA6BOTBRTA62G3C46EQX7M5JLIA,1,0,Color: Bone/Orange Glow,"May 13, 2024",2024-05-13,2024-05,Apple,Apple AirPods (2nd Generation)
R2GMIE1N4QO9OR,B0C2F5KD26,5.0 out of 5 stars Definitely worth the price,Corey,5.0,definitely recommended if your looking for some cost effective headphones battery life works appearance is wonderful love the head phones,"Reviewed in the United States May 26, 2024",AFAT3LJZWQBMUJ2XOWEIJAWDS5QA,1,0,Color: True Black,"May 26, 2024",2024-05-26,2024-05,Apple,Apple AirPods (2nd Generation)
RS1CZ43DKHDUJ,B0C2F5KD26,5.0 out of 5 stars love it,Sophia,5.0,great product,"Reviewed in the United States June 14, 2024",AHSPD3KCFBNS2JUGGSOWGTRTD5PA,1,0,Color: True Black,"June 14, 2024",2024-06-14,2024-06,Apple,Apple AirPods (2nd Generation)
R2WOI29CCIOVO0,B0C2F5KD26,3.0 out of 5 stars Not as good as I thought they would be,kristina white,3.0,Hardly any bass and doesn’t cancel out noise,"Reviewed in the United States June 18, 2024",AENSYRAMMK6HV6KO2T7VXFTJ2PPA,1,0,Color: True Black,"June 18, 2024",2024-06-18,2024-06,Apple,Apple AirPods (2nd Generation)
R3I10YETW6G46D,B0C2F5KD26,3.0 out of 5 stars Sometimes doesn't connect,Debby C.,3.0,The sound quality is really good but the connection in the case is bad to charge them. Disapointed in this purchase.,"Reviewed in the United States June 1, 2024",AGKJERKBXUDTE76LTOQK4WYRCXJA,1,0,Color: True Black,"June 1, 2024",2024-06-01,2024-06,Apple,Apple AirPods (2nd Generation)
R16U9JBBRPK942,B0C2F5KD26,4.0 out of 5 stars Good,Morgan,4.0,It sounds good,"Reviewed in the United States March 6, 2024",AGZZIMHNUUOWWYHVISK5UINZPCXA,1,0,Color: True Black,"March 6, 2024",2024-03-06,2024-03,Apple,Apple AirPods (2nd Generation)
R3CN93F13LGF77,B0C2F5KD26,5.0 out of 5 stars No es verdoso como en la imagen,Juancho,5.0,Precio y calidad muy bueno,"Reviewed in the United States June 2, 2024",AH5Q6UICWEFTAT7ZWJT6XSWYVSUQ,1,0,Color: True Black,"June 2, 2024",2024-06-02,2024-06,Apple,Apple AirPods (2nd Generation)
R2LH3R1JNT4QA9,B0C2F5KD26,3.0 out of 5 stars Fit and sound,Angela Joy Trent,3.0,Nice ear buds but doesn't seem to have much bass.so it's more of a high pitched sound in the ear. Also needs a smaller end tip cover. The ones I got were to big for my earhole,"Reviewed in the United States May 4, 2024",AF6PCBNGXERMX6TCONLOP7PBO3EA,1,0,Color: True Black,"May 4, 2024",2024-05-04,2024-05,Apple,Apple AirPods (2nd Generation)
R341O32BOKDTVT,B0C2F5KD26,5.0 out of 5 stars Second times a charm,Demond S,5.0,Finally got the left bud to work and these are amazing. Got and stay in better than my AirPods.,"Reviewed in the United States May 17, 2024",AG2BDBVUGM7F5QI64TT4ODCU4XFA,1,0,Color: Matcha,"May 17, 2024",2024-05-17,2024-05,Apple,Apple AirPods (2nd Generation)
R77CX2SMPJX61,B0C2F5KD26,"3.0 out of 5 stars Not impressed, ok for value",Sortega,3.0,"Works ok for cheap buds. Sound quality isn’t the best, but it works. What bugs me most is constantly having connectivity issues. Seems like every time I use them, it has to re-pare with my device. No noise cancellation at all.","Reviewed in the United States April 16, 2024",AH7OYANYUQV4VA7LAFSC3KTMT6PA,1,0,Color: True Black,"April 16, 2024",2024-04-16,2024-04,Apple,Apple AirPods (2nd Generation)
RVQ7Q5FBPMHOS,B0C2F5KD26,5.0 out of 5 stars Love,Jessica Jones,5.0,"Love these!! They fit my ears perfect, and has a great battery life. Connects with all my devices with ease. Loved them so much, bought my son a pair just like them!","Reviewed in the United States April 26, 2024",AHSZJWCHFJP5XVKSRTPJFHO2ROUA,1,0,Color: True Black,"April 26, 2024",2024-04-26,2024-04,Apple,Apple AirPods (2nd Generation)
R1KX5X0ZG9PWF7,B0C2F5KD26,3.0 out of 5 stars One Earbud Won't Connect Anymore,Dante R,3.0,"When I first got them they were great. Fit perfect and sounded great but one ear bud won't connect to my phone while the other one does even when I take them out at the same time. I've tried a lot of stuff even the instructions for what to do, it's sad.","Reviewed in the United States April 9, 2024",AEG5V7W3Q3EJ2XXXPQQDAICHS4AA,1,1,Color: True Black,"April 9, 2024",2024-04-09,2024-04,Apple,Apple AirPods (2nd Generation)
